LAT,LON,SPEED,COURSE,HEADING,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,DWT,DATETIME,PORT,date,week_nb,ship_type,port,is_parked
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T14:51:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T14:53:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T14:55:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T14:57:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T14:59:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:01:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:03:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:05:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:07:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:09:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:11:10Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:13:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:15:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:17:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:19:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:21:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:23:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:25:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:27:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:29:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:31:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:33:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:35:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:37:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:39:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:41:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:43:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:45:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:47:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:49:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:51:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:53:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:55:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:57:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T15:59:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:01:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:03:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:05:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:07:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:09:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:11:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:13:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:15:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:17:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:19:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:21:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:23:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:25:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:27:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:29:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:31:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:33:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:35:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:37:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:39:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:41:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:43:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:45:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:47:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:49:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:51:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:53:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:55:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:57:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T16:59:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:01:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:03:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:05:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:07:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:09:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:11:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:13:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:15:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:17:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:19:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:21:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:23:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:25:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:27:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:29:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:31:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:33:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:35:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:37:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:39:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:41:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:43:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:45:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:47:10Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:49:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:51:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:53:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:55:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:57:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T17:59:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:01:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,260,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:03:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,81,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:05:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,81,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:07:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,304,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:09:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,232,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:11:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38004,18.65504,0,232,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:13:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,299,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:15:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,300,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:17:09Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,300,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:19:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,170,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:21:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,301,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:23:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,301,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:25:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,233,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:27:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:29:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,188,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:31:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,235,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:33:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,199,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:35:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,199,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:37:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,77,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:39:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,222,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:41:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,222,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:43:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,35,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:45:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,191,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:47:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,191,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:49:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,234,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:51:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,180,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:53:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,180,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:55:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,180,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:57:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65503,0,265,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T18:59:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65503,0,265,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:01:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65503,0,255,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:03:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65503,0,255,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:05:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65503,0,226,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:07:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65503,0,76,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:09:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,205,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:11:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,205,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:13:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,14,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:15:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,18,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:17:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,18,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:19:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,357,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:21:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,357,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:23:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,333,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:25:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65504,0,118,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:27:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,191,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:29:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,191,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:31:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,197,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:33:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38006,18.65504,0,243,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:35:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38006,18.65504,0,243,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:37:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38006,18.65505,0,85,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:39:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38006,18.65505,0,336,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:41:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38006,18.65505,0,336,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:43:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38006,18.65504,0,189,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:45:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,327,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:47:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,327,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:49:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,210,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:51:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,172,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:53:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,172,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:55:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,224,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:57:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,70,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T19:59:10Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,70,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T20:01:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,195,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T20:03:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,49,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T20:05:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.38005,18.65505,0,49,74,GDANSK,FI,187,FINNPULP,7,5628,26,11170,2016-12-19T20:07:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
